Tweet,Clasificacion,
"@ramirosolorio @lopezdoriga @JuanaDCV @SantiagoCreelM @XochitlGalvez @ClementeCH Vamos, Mexico.  Votemos todos por Xochitl Galvez.  Nuestra proxima presidenta de Mexico.  Fuera el mal gobierno de AMLO y morena.  La desgracia de Mexico!!",1,
@XochitlGalvez Bravo Xochitl pa delante futura presidenta,1,
@EmmanuelReyesC @XochitlGalvez @m_ebrard La proxima presidenta!!! https://t.co/OArc7IY5rI,1,
@ryo_hermoso @XochitlGalvez @BeatrizParedes Xochitl Galvez para presidenta.,1,
@ryo_hermoso @XochitlGalvez @BeatrizParedes Esta dupla puede hacer grandes cosas en favor de Mexico. Aqui esta la Presidenta y secretaria de Gobernacion. En mi muy particular punto de vista....muy buenos perfiles los dos. @XochitlGalvez @BeatrizParedes,1,
@XochitlGalvez Xochitl nuestra proxima PRESIDENTA !!!!,1,
"@XochitlGalvez Mi presidenta, saludos.",1,
@lopezdoriga @SantiagoCreelM @XochitlGalvez Buena decision de Creel y a apoyar a Xochitl pa presidenta!!,1,
"Mexico esta a punto de hacer historia, por primera vez habra una mujer Presidenta, pero no sera aquella que tiene detras a un mezquino dictador, nuestra Presidenta sera @XochitlGalvez. Una mujer que construira un nuevo Mexico para todas y todos. #XochiltGalvezPresidenta2024",1,
"@XochitlGalvez @SantiagoCreelM Mis respetos para Santiago Creel, por su amor a Mexico y a los Mexicanos,se que juntos lograras Xochitl ser nuestra presidenta, vamos contigo y aqui estaremos esperando para acompanarte en el proceso hasta ganar las elecciones ",1,
!Vamos juntos hasta la victoria con @XochitlGalvez proxima Presidenta de Mexico !,1,
"@Almodvr78 @XochitlGalvez SALUDOS buen dia para usted tambien, tengo entendido que seria la primera mujer presidenta de su pais ",1,
@ryo_hermoso @MarkoCortes @alitomorenoc @XochitlGalvez Alejandro y Marko queremos Xochitl como presidenta. APOYENLA USTEDES PROMETIERON CUIDAR Y PROTEGER A LOS MEXICANOS.,1,
"@ryo_hermoso @XochitlGalvez @BeatrizParedes Yo con Xochitl. Estimada  Beatriz, me hubiera gustado verla como presidenta en otro tiempo, las condiciones del pais necesita a Xochitl, usted es enorme y sabia, por lo mismo es momento de declinar hacia Xochitl, las nuevas generaciones y Mexico necesita a Xochitl",1,
"@XochitlGalvez Excelente futura presidenta.

Necesitamos una ingeniera que sepa ",1,
@XochitlGalvez @SantiagoCreelM Yo con Xochitl. Ella sera mi proxima Presidenta. Ella si me representa.,1,
"Es tanto mi repulsion a @lopezobrador_ que hasta estoy dispuesto a votar por una mujer, @XochitlGalvez!
#XochitlVa2024 #Amlo",1,
@Gudinodj1 @XochitlGalvez @EnriqueAlfaroR Wey yo si queria votar por ella ,1,
"@ryo_hermoso @XochitlGalvez Ojala pudiera votar x Xochitl, estoy seguro sera presidenta",1,
"""@XochitlGalvez tiene la visión y el liderazgo que México necesita en estos tiempos. #XochiltGalvezPresidenta2024""",1,
"""Con @XochitlGalvez al frente, podemos esperar un México más unido y próspero. ¡Vamos por un cambio real!""",1,
"""@XochitlGalvez representa la esperanza de un México moderno y justo. #XochiltGalvezParaMexico""",1,
"""La determinación y experiencia de @XochitlGalvez la hacen la candidata ideal para llevar a México hacia un mejor futuro.""",1,
"""Es hora de un cambio verdadero. Es hora de @XochitlGalvez. #XochiltGalvezPresidenta2024""",1,
"""México merece una líder como @XochitlGalvez, con visión y compromiso real con la nación.""",1,
"""Con @XochitlGalvez, podemos esperar un México donde la educación y la salud sean prioridades. #XochiltGalvezParaMexico""",1,
"""La integridad y pasión de @XochitlGalvez son lo que México necesita en estos tiempos desafiantes.""",1,
"""@XochitlGalvez es la voz de un México que busca progreso y unidad. ¡Vamos por un mejor futuro!""",1,
"""Esperando con ansias el liderazgo de @XochitlGalvez. México necesita un cambio y ella es la respuesta. #XochiltGalvezPresidenta2024""",1,
"""Con @XochitlGalvez al mando, podemos esperar un México más seguro y próspero para todos.""",1,
"""La visión y experiencia de @XochitlGalvez son esenciales para llevar a México hacia un futuro brillante.""",1,
"""México necesita una líder fuerte y decidida. @XochitlGalvez es esa líder. #XochiltGalvezParaMexico""",1,
"""Con @XochitlGalvez, México tiene la oportunidad de renacer y prosperar. ¡Es hora de un cambio real!""",1,
"""Esperando el día en que @XochitlGalvez tome las riendas de México y nos guíe hacia un futuro mejor.""",1,
"""La pasión y compromiso de @XochitlGalvez con México son inigualables. #XochiltGalvezPresidenta2024""",1,
"""Con líderes como @XochitlGalvez, México tiene un futuro brillante por delante.""",1,
"""Es hora de que México tenga una presidenta con la visión y determinación de @XochitlGalvez.""",1,
"""México merece un liderazgo fuerte y comprometido. Con @XochitlGalvez, ese futuro es posible.""",1,
"""Esperando con ansias ver a @XochitlGalvez liderando México hacia un futuro próspero y unido.""",1,
"@NachoRgz @SantiagoCreelM @FelipeCalderon @XochitlGalvez Jajaja en verdad que Xochitl tiene bastante preocupados a todos los morenistas, todos los dias comentan puro hate, porque saben bien que XOCHITL SERA PRESIDENTA y se les acabara a los youtubers chairos,sus privilegios, $$$, impunidad, soberbia, prepotencia",1,
@lajornadaonline @julioastillero Siganle ! Siganle ! No importa @XochitlGalvez presidenta,1,
"@jgnaredo @XochitlGalvez @ClaudioXGG Xochitl VA y sera la nueva presidenta de Mexico asi que a llorar los de la 4ta, terminaron su prueba reprobada en el poder son unos inutiles",1,
"@pedroferriz3 @XochitlGalvez Con la senora Beatriz Paredes, no me dara verguenza que sea mi Presidenta. Culta y de buen Juicio.",1,
@XochitlGalvez Es lo menos que esperamos de usted Sra. Presidenta. Suerte y vamos por la victoria.,1,
"@XochitlGalvez @SantiagoCreelM Estimada @XochitlGalvez #XochitlVa : @SantiagoCreelM ha demostrado ser un democrata, con altura de miras por el bien de Mexico. Te encuentras en un momento coyuntural y deseo verdaderamente sigas adelante y con firmeza hasta llegar a ser la primera presidenta mexicana.
Adelante!",1,
@XochitlGalvez @SantiagoCreelM Por esta va a ser nuestra proxima presidenta!,1,
@XochitlGalvez @SantiagoCreelM Esa es nuestra presidenta puro para adelante Xochitl!,1,
@XochitlGalvez @SantiagoCreelM Juntos venceremos Xochitl presidenta!,1,
@XochitlGalvez @SantiagoCreelM Xochitl presidenta si o si!,1,
@XochitlGalvez @SantiagoCreelM Apoyo total a la futura presidenta,1,
@ryo_hermoso @XochitlGalvez @BeatrizParedes Xochitl Galvez presidenta.,1,
@SantiagoCreelM @XochitlGalvez Se veia venir; lo esperamos en el gabinete de la futura presidenta!!! La senora X,1,
@SelvameMX @XochitlGalvez @TrenMayaMX Esto habla muy bien de la proxima presidenta.,1,
@ryo_hermoso @XochitlGalvez @BeatrizParedes Ambas una de secretaria de gobernacion y la otra nuestra presidenta,1,
"!VAMOS A GANAR! Estas seran las prioridades de la Proxima Presidenta de Mexico #XochitlGalvez . 
?Como no va a tener Miedo el Sr @lopezobrador_  ? 
Lectura Sugerida de @RuizUpa y @Lmendivil2015 
#LaVictoriaEsNuextra 
#XochitlGalvezPresidenta2024 
#TwisterPolitico
@XochitlGalvez  @SantiagoCreelM @edelamadrid 
@Xochitl2024 @xochilove_rs @SCJN @AccionNacional @SocCivilMx @ComiteFAM @gpplural @GustavoMadero @PANPueblaTeam @GLPAN_Puebla @PANPuebla2124 @anaterearanda @monica_rdv @Mzavalagc @JosefinaVM @YoconYunes @nancydelasa @Berinolo @chamacah @MrLotario
@Hisoymario @danielpriva @CPaularena @Armando82198079 @GRIN_RR @lafoca17 @ArmandoCruzGa11 @JuanSan49402504 @Mr_Civico
@Elleny1921 @maubuitron @diaz_manuel @RuizUpa
@dianavegal @BlancoGeneral @frijolsa @OscarAthie @Clausolunam @hromol73 @JusticieroLetal
@IreriGM @biscuit0880 @AngeKuri @DyAnNAZ",1,
"@ryo_hermoso @XochitlGalvez @BeatrizParedes Voy con Xochitl mi Presidenta, ella representa al pueblo y no como Paredes a la basura",1,
@SantiagoCreelM Gran generosidad para nuestra futura presidenta @XochitlGalvez  gracias!!!,1,
"La opcion ciudadana es @XochitlGalvez y nosotros nos encargaremos de que llegue a la presidencia de Mexico, los partidos @AccionNacional  @PRI_Nacional @PRDMexico  y @MovCiudadanoMX deben hacer su parte con sus estructuras para ayudar y proteger a nuestra proxima presidenta https://t.co/6gJjhMwKF3",1,
@XochitlGalvez Bien !! Necesitamos a una presidenta comprometida con nuestra naturaleza.,1,
@XochitlGalvez Cuando seas Presidenta hay que aplicar la Ley contra ya sabes quien por todo el dano ocasionado al Pais sin ningun tipo de acuerdo o perdon,1,
@EmilioVallejoRL @CapiSuperGirl_ @XochitlGalvez @Claudiashein Pero @Claudiashein va a ser tu presidenta y punto. Sigue haciendo berrinche,1,
"@ryo_hermoso @licgggs Amiga @XochitlGalvez  sera nuestra Presidenta pero el dia de las elecciones debemos ir a votar x ella, no canjear voto o quedarse sin votar, eso la haria perder",1,
"@XochitlGalvez Por favor, cuando sea presidenta, los mexicanos queremos justicia y que todos los responsables que se han dedicado a destruir el pais paguen por sus crimenes.",1,
"De lujo lo que deja entrever el gran futuro para nuestro pais.
Agustin Carstens tambien tiene mucho que aportar.
Sin duda, @XochitlGalvez va a ser una gran presidenta.",1,
"@ryo_hermoso @XochitlGalvez Yo digo que si. Xochitl Galvez para Presidenta de Mexico de 2024 a 2030, nos dara un renacimiento de Mexico, como potencia Cultural y Manufacturera, porque ella si sabe de negocios y progreso con bienestar para todos los sectores de la poblacion.",1,
"@XochitlGalvez @MORGANBLADE10 Cuando seas presidenta, debes de cancelarlo no puedes ser parte del problema",1,
"@DeniseDresserG Ni eso, la presidenta sera @XochitlGalvez",1,
"@ladimitrova @XochitlGalvez @Claudiashein Xochitl para presidenta, con Sheinbaum no voy ni a la esquina.",1,
"@ladimitrova @XochitlGalvez @Claudiashein Me gusta Xochitl para Presidenta, tiene las cualidades ideales para desempenar el maximo cargo publico en el pais, por cierto ineditas en los que seran sus antecesores. Claudia, carece de esas caracteristicas, empezando por la abyeccion a su tutor y su falta de empatia.",1,
@MarkoCortes @SantiagoCreelM @AccionNacional @XochitlGalvez Xochitl mi presidenta de Mexico!!!,1,
@Lizgottik @XochitlGalvez Nuestra proxima Presidenta!!! ,1,
"@godpal4622 @ryo_hermoso @XochitlGalvez Claro que si presidenta XOCHITL GALVEZ 

Con kinder trunco ",1,
@ryo_hermoso @XochitlGalvez Xoxhitl como presidenta de Mexico! Vamos a ganar,1,
@ladimitrova @XochitlGalvez @Claudiashein Xochitllover soy!!!!  Xochitl Galvez Presidenta 2024!!! Fuera la Titere @Claudiashein!!!,1,
@XochitlGalvez Gracias senora presidenta,1,
@politicomx @XochitlGalvez Xochitl Presidenta,1,
Cada vez mas cerca de tener en @XochitlGalvez a la primera presidenta mexicana.,1,
"@ladimitrova @XochitlGalvez @Claudiashein Queramos o no, tendremos la primera presidenta en la historia de Mexico. Desde luego es mejor Super X!",1,
@XochitlGalvez Animo Presidenta  fuera el sordo payaso peje.,1,
@XochitlGalvez Hay @XochitlGalvez  me gustaria que ganaras la presidencia para que por fin un presidente reciba cosas buenas en la entrega que se haga y no salga todo avergonzado y con lexico endeudado pero en fin no seras presidenta solo es una idea jajaja,1,
@MarkoCortes @SantiagoCreelM @AccionNacional @XochitlGalvez XOCHITL GALVEZ PRESIDENTA.,1,
@SelvameMX @XochitlGalvez @TrenMayaMX Es la opcion que mas me gusta la senadora Xochitl Galvez para ser mi presidenta ,1,
@SelvameMX @XochitlGalvez @TrenMayaMX Esta mujer sera presidenta de Mexico ya lo veran mucho exito @XochitlGalvez #XochitlVa,1,
@XochitlGalvez Esa construccion si es para cancelarla y dejar que se regenere con reforestacion. Que sea lo primero que hagas como presidenta,1,
@Mr_Civico @SelvameMX @XochitlGalvez @TrenMayaMX @azucenau Por esto y mucho mas En Mexico ya queremos ver a  @XochitlGalvez de presidenta.,1,
@Mr_Civico @SelvameMX @XochitlGalvez @TrenMayaMX @azucenau Mexico ya ve a la siguiente presidenta de Mexico y es @XochitlGalvez,1,
@SelvameMX @XochitlGalvez @TrenMayaMX Aqui se demuestra que  @XochitlGalvez es la mas preparada para ser presidenta.,1,
"@REscobarOficial @SantiagoCreelM @XochitlGalvez cualquier encuesta que se hace le da mas del 90% de los votos a #XochitlGalvez , YA ESTA DECIDIDO, YA NO LE HAGAN AL CUENTO, LOS MEXICANOS QUEREMOS A @XochitlGalvez DE PRESIDENTA.",1,
@Mr_Civico @SelvameMX @XochitlGalvez @TrenMayaMX @azucenau Vendran grandes cosas con el trabajo de Xochitl futura presidenta!,1,
"Creo que podemos decir que es practicamente oficial que en 2024 tendremos a la primera presidenta de Mexico. Por el bien de la nacion, espero que sea @XochitlGalvez
No soportaria que en los libros de historia del futuro quede plasmado para siempre el nombre de @Claudiashein",1,
"@EmilioVallejoRL @XochitlGalvez @Claudiashein Sea como sea, sera tu proxima presidenta, y vas a c@g@r sangre del perro coraje, hasta te anda creciendo la mandibula!!!",1,
"Mi reconocimiento, carino, dedicacion y compromiso por MEXICO siempre firme querido @SantiagoCreelM . 

Con su labor inquebrantable y experiencia tendremos a la primera mujer Presidenta de Mexico @XochitlGalvez  https://t.co/i2AUjggdRV",1,
"La prioridad es Mexico y @SantiagoCreelM nos da muestra de su gran amor que le tiene a este pais, ahora tod@s vamos en unidad para que @XochitlGalvez sea la primer presidenta mujer  https://t.co/OHvg4dBT0r",1,
"Pues ya...

Tendremos la primer presidenta de Mexico.

Que emocion 

@Claudiashein y @XochitlGalvez https://t.co/hAtG5KD4by",1,
@kenialopezr @SantiagoCreelM @XochitlGalvez Me duele que ya no este Santiago en la contienda pero ahora seria maravilloso ver a Xochitl como presidenta y tu como jefa de gobierno!!!!!!,1,
"@XochitlGalvez Vamos XOCHITL, .
XOCHITL sera la primera presidenta de Mexico.
#XochitlVa 
#XochiltGalvezPresidenta2024",1,
@XochitlGalvez Bienvenida mi querida y estimada proxima presidenta de Mexico xochilt galvez .,1,
"@lopezdoriga @SantiagoCreelM @XochitlGalvez Excelente noticia, tenemos presidenta de Mexico con Xochitl Galvez",1,
@pedroferriz3 @XochitlGalvez Viva Xochitl mi Presidenta,1,
"@Juan_OrtizMX Como dice la cancion de Los Tigres del Norte... ""se te borro la sonrisa"", pero seguro @alitomorenoc y @BeatrizParedes  ya tienen el plan ""b""... Ahora con la declinacion de Santiago, @XochitlGalvez  para Presidenta, y Beatriz para la CDMX, al cabo MoReNa ya la tiene perdida.",1,
@lopezdoriga @SantiagoCreelM @XochitlGalvez EXCELENTE DECISION SABEMOS K XOCHILT GALVEZ SERA LA PROXIMA PRESIDENTA DE LA REPUBLICA PRIMERO DIOS ,1,
"@XochitlGalvez @XochitlGalvez .....
PRESIDENTA CONSTITUCIONAL DE LOS ESTADOS UNIDOS MEXICANOS!!!!!!",1,
"""Con la visión y determinación de @XochitlGalvez, México está listo para un cambio real. #XochitlGalvezPresidenta2024""",1,
"""El liderazgo de @XochitlGalvez es lo que México necesita para prosperar en la próxima década. ¡Vamos por un México más fuerte!""",1,
"""Estoy convencido de que @XochitlGalvez tiene la capacidad y el compromiso para transformar nuestro país. ¡México merece un liderazgo como el suyo!""",1,
"""El futuro de México está en buenas manos con @XochitlGalvez. Su experiencia y visión son inigualables. #XochitlParaPresidenta""",1,
"""Imaginen un México donde la prosperidad, la cultura y el bienestar sean prioridad. Ese es el México que @XochitlGalvez nos promete.""",1,
"""La pasión y dedicación de @XochitlGalvez por México son evidentes. No hay duda de que será una excelente presidenta.""",1,
"""México necesita un cambio, y @XochitlGalvez es la respuesta. Su liderazgo y visión nos llevarán a un futuro brillante.""",1,
"""Con @XochitlGalvez al frente, podemos esperar un México más justo, equitativo y próspero. ¡Es hora de un cambio real!""",1,
"""La determinación de @XochitlGalvez para mejorar México es inspiradora. Estoy listo para verla liderar nuestro país hacia un mejor futuro.""",1,
"""El compromiso de @XochitlGalvez con el progreso y bienestar de todos los mexicanos es evidente. ¡Ella es la líder que México necesita!""",1,
"""Con líderes como @XochitlGalvez, el futuro de México es prometedor. Estoy emocionado por lo que viene. #XochitlGalvezPresidenta2024""",1,
"""La visión y experiencia de @XochitlGalvez son esenciales para llevar a México hacia un futuro más brillante y próspero.""",1,
"""México está listo para un cambio, y @XochitlGalvez es la líder que nos guiará hacia ese cambio. ¡Vamos por un México mejor!""",1,
"""Estoy convencido de que con @XochitlGalvez al mando, México experimentará un renacimiento en todos los aspectos. #XochitlParaPresidenta""",1,
"""La pasión y compromiso de @XochitlGalvez con México son inigualables. Estoy emocionado de verla liderar nuestro país.""",1,
"""Con @XochitlGalvez, México tiene la oportunidad de renacer y prosperar. ¡Es hora de un cambio real y duradero!""",1,
"""El liderazgo y la visión de @XochitlGalvez son lo que México necesita en estos tiempos desafiantes. ¡Vamos por un mejor futuro!""",1,
"""Estoy listo para ver a @XochitlGalvez tomar las riendas de México y llevarnos hacia un futuro próspero y unido.""",1,
"""La determinación y visión de @XochitlGalvez son inspiradoras. México merece un liderazgo como el suyo. #XochitlGalvezPresidenta2024""",1,
"""Con líderes como @XochitlGalvez, el futuro de México es brillante. Estoy emocionado por lo que viene.""",1,
"Mis respetos y admiracion para @SantiagoCreelM por su generosidad y su amor por Mexico.
Reconocemos su profesionalismo y su disposicion para acompanar a @XochitlGalvez y hacer equipo con ella en su camino para convertirse en la primera Presidenta de Mexico  https://t.co/BhA0CfLUeq",1,
@ryo_hermoso @XochitlGalvez CLARO QUE SI LA QUIERO DE PRESISDENTA y va a seer presidenta de Mexico,1,
"Gracias @SantiagoCreelM por bajarte de la contienda. Ahora si, todos con @XochitlGalvez juntos por la proxima Presidenta de Mexico.",1,
Ojala y quede @XochitlGalvez  de presidenta para que mande auditar la refineria 2 bocas a cargo de @rocionahle  y todos los proyectos de Lopez...y nos de cuentas a todos  los  mexicanos..@SocCivilMx @SiPorMx @PartidoParlame1 @DavidPramo2,1,
